item_id,brand,brand_type,category
46727,56,Local,12
46728,56,Local,13
46729,4700,Established,11
46730,56,Local,2
46731,56,Local,7
46732,56,Local,7
46733,56,Local,7
46734,5008,Established,7
46735,4700,Established,16
46736,56,Local,7
46737,56,Local,7
46738,56,Local,7
46739,56,Local,12
46740,5350,Established,7
46741,56,Local,7
46742,56,Local,7
46743,56,Local,2
46744,1262,Established,12
46745,56,Local,12
46746,4467,Established,12
46747,1262,Established,12
46748,4890,Established,12
46749,56,Local,2
46750,4700,Established,10
46751,56,Local,2
46752,56,Local,7
46753,4700,Established,7
46754,4700,Established,11
46755,4700,Established,11
46756,56,Local,7
46757,4700,Established,11
46758,56,Local,7
46759,56,Local,7
46760,56,Local,2
46761,4700,Established,7
46762,56,Local,7
46763,56,Local,4
46764,56,Local,2
46765,56,Local,2
46766,56,Local,8
46767,702,Established,7
46768,1278,Established,11
46769,1393,Established,11
46770,1393,Established,11
46771,1475,Established,10
46772,1475,Established,10
46773,3670,Established,8
46774,602,Established,10
46775,1739,Established,7
46776,3051,Established,8
46777,2870,Established,10
46778,142,Established,10
46779,3672,Established,8
46780,4817,Established,7
46781,324,Established,12
46782,2025,Established,7
46783,1708,Established,3
46784,89,Established,7
46785,56,Local,7
46786,89,Established,7
46787,89,Established,7
46788,89,Established,7
46789,89,Established,7
46790,89,Established,7
46791,56,Local,11
46792,89,Established,7
46793,714,Established,7
46794,119,Established,7
46795,619,Established,12
46796,56,Local,7
46797,4700,Established,10
46798,4814,Established,3
46799,56,Local,7
46800,56,Local,7
46801,56,Local,7
46802,56,Local,10
46803,56,Local,7
46804,487,Established,7
46805,450,Established,12
46806,387,Established,7
46807,2025,Established,7
46808,4467,Established,12
46809,56,Local,7
46810,1025,Established,7
46811,56,Local,7
46812,989,Established,11
46813,4814,Established,10
46814,619,Established,12
46815,686,Established,7
46816,4564,Established,10
46817,56,Local,7
46818,56,Local,7
46819,56,Local,7
46820,56,Local,7
46821,89,Established,7
46822,319,Established,3
46823,1337,Established,7
46824,1745,Established,11
46825,1898,Established,11
46826,3485,Established,8
46827,5091,Established,11
46828,5091,Established,11
46829,56,Local,7
46830,487,Established,7
46831,56,Local,7
46832,141,Established,7
46833,1308,Established,13
46834,56,Local,5
46835,831,Established,7
46836,2465,Established,10
46837,1686,Established,7
46838,967,Established,7
46839,56,Local,16
46840,686,Established,12
46841,446,Established,10
46842,714,Established,7
46843,56,Local,2
46844,56,Local,2
46845,3292,Established,13
46846,487,Established,7
46847,56,Local,7
46848,487,Established,7
46849,686,Established,7
46850,946,Established,7
46851,487,Established,7
46852,56,Local,7
46853,119,Established,7
46854,714,Established,7
46855,487,Established,7
46856,142,Established,10
46857,56,Local,7
46858,450,Established,12
46859,142,Established,10
46860,56,Local,7
46861,1534,Established,12
46862,1262,Established,12
46863,56,Local,7
46864,56,Local,10
46865,172,Established,7
46866,4700,Established,11
46867,56,Local,7
46868,56,Local,7
46869,56,Local,7
46870,56,Local,7
46871,56,Local,7
46872,56,Local,7
46873,56,Local,7
46874,4700,Established,16
46875,56,Local,7
46876,56,Local,7
46877,56,Local,7
46878,56,Local,7
46879,56,Local,7
46880,56,Local,7
46881,387,Established,7
46882,56,Local,7
46883,4564,Established,10
46884,56,Local,7
46885,172,Established,7
46886,714,Established,7
46887,56,Local,7
46888,56,Local,7
46889,56,Local,7
46890,56,Local,7
46891,1075,Established,7
46892,56,Local,7
46893,4700,Established,11
46894,1897,Established,7
46895,89,Established,7
46896,57,Established,7
46897,680,Established,12
46898,4700,Established,3
46899,459,Established,7
46900,4700,Established,11
46901,4700,Established,10
46902,4375,Established,12
46903,1665,Established,7
46904,3090,Established,8
46905,4700,Established,3
46906,4700,Established,3
46907,56,Local,11
46908,56,Local,7
46909,1540,Established,12
46910,1981,Established,12
46911,1075,Established,7
46912,1262,Established,12
46913,56,Local,5
46914,1088,Established,7
46915,119,Established,7
46916,56,Local,7
46917,56,Local,7
46918,56,Local,7
46919,686,Established,7
46920,686,Established,7
46921,548,Established,7
46922,686,Established,7
46923,56,Local,13
46924,56,Local,7
46925,56,Local,7
46926,3046,Established,8
46927,56,Local,3
46928,56,Local,10
46929,3706,Established,13
46930,1636,Established,7
46931,56,Local,7
46932,1088,Established,7
46933,1088,Established,7
46934,369,Established,7
46935,451,Established,12
46936,56,Local,7
46937,56,Local,9
46938,3292,Established,13
46939,1842,Established,7
46940,56,Local,7
46941,56,Local,7
46942,56,Local,5
46943,56,Local,7
46944,56,Local,7
46945,369,Established,7
46946,56,Local,5
46947,56,Local,7
46948,56,Local,7
46949,56,Local,7
46950,56,Local,7
46951,3048,Established,8
46952,56,Local,7
46953,1910,Established,12
46954,779,Established,12
46955,56,Local,7
46956,1470,Established,17
46957,1470,Established,17
46958,4700,Established,10
46959,5309,Established,7
46960,5309,Established,7
46961,5252,Established,10
46962,4700,Established,11
46963,119,Established,7
46964,4700,Established,16
46965,172,Established,7
46966,4700,Established,11
46967,1027,Established,11
46968,3848,Established,8
46969,4700,Established,11
46970,3522,Established,8
46971,1124,Established,7
46972,487,Established,7
46973,56,Local,7
46974,56,Local,7
46975,56,Local,7
46976,2164,Established,7
46977,4700,Established,11
46978,4700,Established,11
46979,56,Local,7
46980,4700,Established,10
46981,56,Local,7
46982,412,Established,7
46983,5309,Established,7
46984,56,Local,7
46985,860,Established,12
46986,1088,Established,7
46987,172,Established,7
46988,56,Local,7
46989,1088,Established,7
46990,4700,Established,10
46991,1128,Established,12
46992,172,Established,7
46993,56,Local,7
46994,350,Established,11
46995,686,Established,7
46996,714,Established,7
46997,971,Established,7
46998,3093,Established,8
46999,487,Established,7
47000,56,Local,9
47001,56,Local,5
47002,1308,Established,13
47003,673,Established,12
47004,89,Established,7
47005,1124,Established,7
47006,89,Established,7
47007,56,Local,7
47008,2025,Established,7
47009,2025,Established,7
47010,56,Local,10
47011,119,Established,7
47012,686,Established,7
47013,1587,Established,7
47014,56,Local,7
47015,4814,Established,3
47016,487,Established,7
47017,4564,Established,10
47018,1075,Established,7
47019,56,Local,7
47020,56,Local,7
47021,56,Local,7
47022,56,Local,7
47023,56,Local,7
47024,56,Local,7
47025,56,Local,7
47026,56,Local,7
47027,446,Established,10
47028,619,Established,12
47029,971,Established,7
47030,487,Established,7
47031,971,Established,7
47032,524,Established,7
47033,1124,Established,7
47034,1124,Established,7
47035,1124,Established,7
47036,524,Established,7
47037,3020,Established,8
47038,1396,Established,7
47039,1672,Established,12
47040,1898,Established,11
47041,1075,Established,7
47042,1672,Established,12
47043,56,Local,7
47044,56,Local,7
47045,56,Local,2
47046,56,Local,7
47047,56,Local,7
47048,56,Local,7
47049,56,Local,7
47050,56,Local,7
47051,408,Established,7
47052,967,Established,7
47053,743,Established,7
47054,4966,Established,10
47055,4700,Established,11
47056,89,Established,7
47057,5154,Established,3
47058,4991,Established,3
47059,56,Local,7
47060,209,Established,7
47061,56,Local,7
47062,56,Local,7
47063,1139,Established,7
47064,56,Local,7
47065,1381,Established,7
47066,4491,Established,10
47067,56,Local,7
47068,56,Local,7
47069,56,Local,7
47070,56,Local,7
47071,56,Local,7
47072,56,Local,7
47073,1689,Established,7
47074,56,Local,7
47075,714,Established,7
47076,3415,Established,13
47077,3137,Established,13
47078,56,Local,9
47079,56,Local,7
47080,2919,Established,16
47081,56,Local,5
47082,56,Local,7
47083,4476,Established,8
47084,56,Local,7
47085,4476,Established,8
47086,91,Established,12
47087,487,Established,7
47088,487,Established,7
47089,746,Established,7
47090,2113,Established,7
47091,4250,Established,13
47092,5393,Established,3
47093,5393,Established,3
47094,5393,Established,3
47095,56,Local,7
47096,56,Local,7
47097,1000,Established,11
47098,5170,Established,12
47099,5480,Established,9
47100,2127,Established,7
47101,1,Established,7
47102,4534,Established,7
47103,22,Established,12
47104,22,Established,12
47105,159,Established,12
47106,524,Established,7
47107,311,Established,12
47108,619,Established,12
47109,524,Established,7
47110,619,Established,12
47111,467,Established,12
47112,619,Established,12
47113,619,Established,12
47114,524,Established,7
47115,639,Established,7
47116,1262,Established,12
47117,639,Established,7
47118,619,Established,12
47119,644,Established,12
47120,311,Established,12
47121,475,Established,12
47122,1262,Established,12
47123,1262,Established,12
47124,644,Established,12
47125,619,Established,12
47126,1262,Established,12
47127,1146,Established,12
47128,960,Established,12
47129,405,Established,3
47130,524,Established,7
47131,1262,Established,12
47132,363,Established,7
47133,1262,Established,12
47134,619,Established,12
47135,1262,Established,12
47136,1262,Established,12
47137,1262,Established,12
47138,1262,Established,12
47139,1262,Established,12
47140,1262,Established,12
47141,1262,Established,12
47142,1262,Established,12
47143,771,Established,3
47144,771,Established,3
47145,1262,Established,12
47146,1470,Established,12
47147,2457,Established,3
47148,1262,Established,12
47149,1262,Established,12
47150,1262,Established,12
47151,1262,Established,12
47152,1262,Established,12
47153,1262,Established,12
47154,1262,Established,12
47155,1262,Established,12
47156,1262,Established,12
47157,1262,Established,12
47158,4538,Established,12
47159,1262,Established,12
47160,4467,Established,12
47161,1262,Established,12
47162,1470,Established,12
47163,1297,Established,12
47164,1871,Established,12
47165,1262,Established,12
47166,4467,Established,12
47167,4467,Established,12
47168,1262,Established,12
47169,1262,Established,12
47170,1617,Established,12
47171,2100,Established,12
47172,1942,Established,7
47173,1470,Established,12
47174,1262,Established,12
47175,2457,Established,3
47176,1262,Established,12
47177,2100,Established,12
47178,2457,Established,3
47179,4467,Established,12
47180,1470,Established,12
47181,2290,Established,12
47182,2290,Established,12
47183,2457,Established,3
47184,4467,Established,12
47185,4467,Established,12
47186,2412,Established,12
47187,2100,Established,12
47188,4467,Established,12
47189,4467,Established,12
47190,4467,Established,12
47191,4467,Established,12
47192,4467,Established,12
47193,4867,Established,3
47194,4467,Established,12
47195,4467,Established,12
47196,4467,Established,12
47197,4467,Established,12
47198,4467,Established,12
47199,4890,Established,12
47200,4467,Established,12
47201,1788,Established,12
47202,4467,Established,12
47203,4467,Established,12
47204,4467,Established,12
47205,4890,Established,12
47206,4763,Established,2
47207,4890,Established,12
47208,4467,Established,12
47209,4467,Established,12
47210,4890,Established,12
47211,4467,Established,12
47212,4867,Established,3
47213,4467,Established,12
47214,4467,Established,12
47215,4467,Established,12
47216,4467,Established,12
47217,56,Local,7
47218,4467,Established,12
47219,4467,Established,12
47220,4467,Established,12
47221,487,Established,7
47222,4890,Established,12
47223,4535,Established,3
47224,4467,Established,12
47225,4867,Established,3
47226,4467,Established,12
47227,4467,Established,12
47228,4467,Established,12
47229,4467,Established,12
47230,4467,Established,12
47231,4467,Established,12
47232,4890,Established,12
47233,4467,Established,12
47234,4467,Established,12
47235,4467,Established,12
47236,4467,Established,12
47237,4467,Established,12
47238,4467,Established,12
47239,4467,Established,12
47240,4467,Established,12
47241,56,Local,7
47242,4467,Established,12
47243,4467,Established,12
47244,4890,Established,12
47245,4467,Established,12
47246,4467,Established,12
47247,4467,Established,12
47248,4467,Established,12
47249,487,Established,7
47250,4467,Established,12
47251,4763,Established,2
47252,4467,Established,12
47253,4467,Established,12
47254,4467,Established,12
47255,4467,Established,12
47256,4467,Established,12
47257,4467,Established,12
47258,4467,Established,12
47259,4467,Established,12
47260,4467,Established,12
47261,4467,Established,12
47262,487,Established,7
47263,4467,Established,12
47264,4467,Established,12
47265,56,Local,2
47266,4467,Established,12
47267,4467,Established,12
47268,4467,Established,12
47269,2027,Established,12
47270,1,Established,10
47271,1337,Established,7
47272,56,Local,10
47273,639,Established,7
47274,1788,Established,12
47275,59,Established,7
47276,1666,Established,7
47277,56,Local,13
47278,1142,Established,11
47279,56,Local,10
47280,172,Established,7
47281,635,Established,12
47282,5077,Established,14
47283,4817,Established,7
47284,3137,Established,13
47285,3146,Established,13
47286,56,Local,10
47287,2240,Established,7
47288,1143,Established,7
47289,4700,Established,10
47290,1143,Established,7
47291,56,Local,3
47292,65,Established,7
47293,17,Established,12
47294,56,Local,7
47295,17,Established,12
47296,4817,Established,7
47297,89,Established,7
47298,717,Established,7
47299,133,Established,7
47300,269,Established,7
47301,5070,Established,12
